V	CH1		Ch2		 Ch5		Ch6
150	0.00836611  	-0.00783822  	0.0851692  	-0.0232367
155	-0.311226  	-0.047218  	0.821043  	0.273283
160	-0.426598  	-0.0629539  	0.0165774  	0.397244
165	-0.572096  	-0.107401  	0.252402  	0.615197
170	-0.787778  	-0.113977  	0.334208  	0.674973
175	-1.02864  	-0.150429  	0.303713  	0.941962
180	-1.35979  	-0.196844  	0.483548  	1.13283
185	-1.76954  	-0.266242  	1.02363  	1.31986
