V	CH1		Ch2		 Ch5		Ch6
150	-0.0741117  	-0.0133549  	0.563138  	0.0268309
155	-0.123642  	-0.0164576  	-0.0470216  	0.17387
160	-0.212073  	-0.0383579  	0.25644  	0.108968
165	-0.331755  	-0.0630255  	0.294883  	0.266035
170	-0.520779  	-0.0802207  	0.427864  	0.431191
175	-0.796095  	-0.11712  	0.167715  	0.659687
180	-1.17758  	-0.179492  	0.203092  	0.989316
185	-1.72312  	-0.259602  	0.386196  	1.37718
190	-2.61783  	-0.395782  	0.953241  	2.07054
